,title,job_type,compensation,city,education,work_experience,feedback_time,time,company,company_type,company_number,company_link
11,ios开发工程师,企,10-19万,广州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,邢帅教育,教育/培训/学术/科研/院校,500-999人,https://www.liepin.com/job/1910967117.shtml
12,ios开发工程师,企,面议,深圳,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,深圳鸿洲置业集团有限公司,房地产开发/建筑/建材/工程,1000-2000人,https://www.liepin.com/job/1910962297.shtml
13,ios软件工程师,企,10-14万,上海,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,上海道生医疗科技有限公司,医疗设备/器械,100-499人,https://www.liepin.com/job/198520646.shtml
14,高级IOS开发工程师,企,12-30万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,广群金融,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/193500923.shtml
15,ios开发工程师,企,6-10万,广州-花都区,本科及以上,经验不限,投递后：10个工作日内反馈,2017年12月20日,广州德耀校车租赁服务集团有限公司,交通/物流/运输,1000-2000人,https://www.liepin.com/job/1910740260.shtml
16,高级IOS开发工程师,企,12-24万,天津-西青区,大专及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,天津阿贝斯努科技有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910675170.shtml
17,IOS体系专员,企,6-8万,佛山-顺德区,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,佰分爱,食品/饮料/烟酒/日化,100-499人,https://www.liepin.com/job/194859916.shtml
18,资深iOS开发工程师,企,面议,天津,统招本科,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,中电科(天津)网络信息安全有限公司,计算机软件,50-99人,https://www.liepin.com/job/199182794.shtml
19,iOS 开发工程师,企,12-24万,广州,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,iGola，骑鹅游,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/199185789.shtml
20,iOS高级工程师/主管(区块链),企,20-33万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,善林(上海)金融,基金/证券/期货/投资,10000人以上,https://www.liepin.com/job/1910085877.shtml
21,iOS研发架构师（视频方向开发）,企,18-30万,北京,本科及以上,6年工作经验,投递后：1个工作日内反馈,2017年12月20日,国广东方网络(北京),互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198239360.shtml
22,iOS软件工程师,企,12-18万,上海,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,上海云茧网络科技有限公司,网络游戏,100-499人,https://www.liepin.com/job/1910005075.shtml
23,IOS开发工程师,企,5-8万,郑州,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,视博电子,计算机软件,100-499人,https://www.liepin.com/job/199823196.shtml
24,iOS开发工程师,企,面议,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,泰康人寿保险有限责任公司,保险,10000人以上,https://www.liepin.com/job/199563790.shtml
25,IOS开发工程师,企,11-17万,北京,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,北京四合天地科技有限公司,计算机软件,50-99人,https://www.liepin.com/job/199504569.shtml
26,IOS开发工程师,企,面议,广州-天河区,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,和宇健康科技股份有限公司,计算机软件,100-499人,https://www.liepin.com/job/198053114.shtml
27,ios开发工程师,企,14-18万,上海,大专及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,上海班凯信息技术服务有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910839360.shtml
28,IOS开发工程师,企,18-24万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,北京鲜生活商贸有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911388565.shtml
29,IOS研发工程师,企,14-24万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,上海宏鹿信息技术服务有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911289464.shtml
30,IOS开发工程师,企,12-18万,上海,大专及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月20日,上海牵趣网络科技有限公司(顺丰海淘),互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910874396.shtml
31,IOS开发工程师,企,18-36万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,方付通,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911335610.shtml
32,iOS开发工程师（区块链）,企,12-24万,上海,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,善林(上海)金融,基金/证券/期货/投资,10000人以上,https://www.liepin.com/job/1910618919.shtml
33,iOS开发工程师,企,42-70万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,用友网络科技股份有限公司,计算机软件,10000人以上,https://www.liepin.com/job/1910736420.shtml
34,1.高级 iOS 开发工程师,企,36-72万,北京,硕士及以上,1年工作经验,投递后：2个工作日内反馈,2017年12月20日,北京粉笔蓝天科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910627360.shtml
35,iOS开发工程师,企,12-18万,北京,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,北京九恒星科技股份有限公司,计算机软件,500-999人,https://www.liepin.com/job/1911415718.shtml
36,ios开发工程师,企,10-18万,西安,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,文思海辉,计算机软件,10000人以上,https://www.liepin.com/job/1911333173.shtml
37,ios工程师,企,12-24万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,北京登云美业网络科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199091471.shtml
38,ios开发,企,13-20万,上海,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,上海吾创信息科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910177010.shtml
39,ios开发工程师,企,8-11万,台州,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,利欧集团,机械制造/机电/重工,2000-5000人,https://www.liepin.com/job/1910271442.shtml
40,iOS研发工程师,企,12-18万,杭州,统招本科,经验不限,投递后：2个工作日内反馈,2017年12月20日,涂鸦智能,计算机软件,100-499人,https://www.liepin.com/job/1910039102.shtml
41,iOS研发工程师,企,12-18万,杭州,统招本科,经验不限,投递后：2个工作日内反馈,2017年12月20日,涂鸦智能,计算机软件,100-499人,https://www.liepin.com/job/1910039102.shtml
42,高级IOS开发工程师（社交）-电子商务部129,企,20-40万,北京,学历不限,2年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911386704.shtml
43,高级IOS研发工程师,企,18-30万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,北京点石经纬科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911381750.shtml
44,iOS开发工程师,企,面议,上海-徐汇区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,炫一下(北京)科技有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911162303.shtml
45,ios开发工程师,企,10-16万,杭州,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,51公积金管家,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910610112.shtml
46,IOS开发工程师,企,24-42万,北京-朝阳区,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,北京币世界网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911354106.shtml
47,iOS开发经理／资深iOS开发,企,30-60万,上海,本科及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月20日,善林(上海)金融,基金/证券/期货/投资,10000人以上,https://www.liepin.com/job/199153538.shtml
48,IOS开发工程师,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,北京创想天空科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911397598.shtml
49,iOS开发工程师,企,18-36万,上海,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,善林(上海)金融,基金/证券/期货/投资,10000人以上,https://www.liepin.com/job/199153575.shtml
50,iOS开发工程师（TapDB）,企,17-23万,上海,学历不限,经验不限,投递后：1个工作日内反馈,2017年12月20日,易玩(上海)网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1911284030.shtml
51,ios开发工程师,企,12-22万,北京,本科及以上,经验不限,投递后：1个工作日内反馈,2017年12月20日,智云奇点,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197183062.shtml
52,资深IOS开发工程师,企,24-30万,上海,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,什马金融,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199214595.shtml
53,iOS,企,18-30万,上海,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,优读科技,计算机软件,100-499人,https://www.liepin.com/job/1910780745.shtml
54,IOS开发工程师,企,30-45万,上海-长宁区,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,北京猫眼文化传媒有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910684865.shtml
55,IOS开发工程师,企,12-24万,上海,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,安捷力,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199795725.shtml
56,高级ios开发工程师（金融）-电子商务部099,企,30-50万,北京,学历不限,2年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911386553.shtml
57,高级iOS渠道推广-传媒产品部028,企,面议,北京,学历不限,5年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911021736.shtml
58,ios开发工程师,企,24-36万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,北京明特量化信息技术有限公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911336680.shtml
59,中级IOS开发工程师,企,18-36万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,北京网众共创科技有限公司,基金/证券/期货/投资,10000人以上,https://www.liepin.com/job/1910589333.shtml
60,全栈/高级ios开发工程师,企,18-30万,上海,学历不限,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,复星高科技,全部行业,1000-2000人,https://www.liepin.com/job/1910709628.shtml
61,iOS开发工程师,企,20-30万,上海,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,上海原数民数字科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/198899780.shtml
62,IOS开发工程师,企,12-24万,北京-东城区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,绿洲游戏,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/193295470.shtml
63,iOS开发工程师,企,30-60万,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,美团点评,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911413720.shtml
64,iOS开发工程师,企,13-20万,杭州,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,杭州妥妥网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/197757420.shtml
65,iOS高级开发工程师（饭来科技）,企,20-29万,深圳,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,减字科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911039674.shtml
66,ios高级工程师,企,18-30万,上海,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,上海天牛金娱网络科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910703548.shtml
67,高级IOS开发工程师/架构师,企,30-60万,北京,本科及以上,5年工作经验,投递后：1个工作日内反馈,2017年12月20日,北京网众共创科技有限公司,基金/证券/期货/投资,10000人以上,https://www.liepin.com/job/1910589371.shtml
68,iOS开发工程师（高级/资深）-北京-00170,企,面议,北京,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,唱吧,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910470728.shtml
69,iOS开发工程师,企,30-48万,上海-浦东新区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,招商银行信用卡中心,银行,10000人以上,https://www.liepin.com/job/1911281018.shtml
70,iOS开发工程师,企,38-68万,北京,统招本科,4年工作经验,投递后：10个工作日内反馈,2017年12月20日,美团点评,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911380938.shtml
71,iOS开发工程师,企,20-26万,深圳,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,深圳市飞米机器人科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198717214.shtml
72,IOS移动开发专家,企,面议,北京,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,蓝光引力,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/196583158.shtml
73,ios开发工程师,企,10-13万,北京,统招本科,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,微指科技,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910823209.shtml
74,高级ios开发工程师,企,21-26万,上海,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,亮昕网络,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910210389.shtml
75,iOS高级开发工程师,企,18-36万,深圳-南山区,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,富途网络科技(深圳)有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/198657414.shtml
76,ios工程师,企,22-43万,北京-西城区,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,蜻蜓FM,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199193788.shtml
77,ios开发工程师,企,12-18万,成都-高新区,本科及以上,2年工作经验,投递后：10个工作日内反馈,2017年12月20日,北京世联互动网络有限公司大连分公司,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910986253.shtml
78,ios开发工程师,企,10-12万,重庆,大专及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,重庆易耀通科技股份有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910135716.shtml
79,ios开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,东方邦信金融,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910108964.shtml
80,餐饮生态iOS高级研发工程师,企,32-64万,北京-朝阳区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,美团点评,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/199478358.shtml
81,高级ios开发工程师,企,17-29万,武汉-东西湖,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,京东,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910293855.shtml
82,Mobile Application Developer(iOS/Android),企,21-35万,深圳-南山区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,思特沃克软件技术有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910066484.shtml
83,市场经理-iOS方向,企,12-24万,北京-海淀区,本科及以上,1年工作经验,投递后：2个工作日内反馈,2017年12月20日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199110388.shtml
84,iOS高级工程师-餐饮平台-成都研发中心,企,32-64万,成都-武侯区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,美团点评,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/199419055.shtml
85,高级iOS开发工程师,企,面议,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,国信优易数据有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1911421934.shtml
86,游戏-IOS游戏运营-上海,企,12-18万,上海-长宁区,统招本科,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,爱奇艺,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1911420598.shtml
87,IOS高级开发工程师,企,18-36万,深圳,统招本科,4年工作经验,投递后：10个工作日内反馈,2017年12月20日,平安证券,基金/证券/期货/投资,2000-5000人,https://www.liepin.com/job/199137231.shtml
88,iOS开发工程师,企,18-24万,杭州-江干区,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,杭州众基网络科技有限公司,互联网/移动互联网/电子商务,下沙,https://www.liepin.com/job/1911317632.shtml
89,ios开发工程师,企,24-48万,深圳,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,大疆创新,通信(设备/运营/增值),2000-5000人,https://www.liepin.com/job/1911404943.shtml
90,ios开发工程师,企,10-14万,上海-松江区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,驭生(上海)医疗咨询有限公司,医疗/保健/美容/卫生服务,1-49人,https://www.liepin.com/job/1911404312.shtml
91,优酷-iOS资深工程师/专家-播放器、播放页,企,面议,北京,本科及以上,5年工作经验,未知,2017年12月20日,阿里巴巴,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911388812.shtml
92,高级IOS开发工程师-杭州研究院753,企,20-30万,杭州,学历不限,5年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1911386655.shtml
93,iOS开发主管,企,21-42万,上海-静安区,统招本科,5年工作经验,投递后：1个工作日内反馈,2017年12月20日,人瑞集团,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1911347199.shtml
94,IOS开发工程师,企,10-14万,上海-徐汇区,本科及以上,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,上海复医天健医疗服务产业股份有限公司,房地产服务(物业管理/地产经纪),5000-10000人,https://www.liepin.com/job/1911108989.shtml
95,IOS工程师,企,10-18万,杭州,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,杭州知寒科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/199967055.shtml
96,iOS开发工程师,企,26-39万,北京,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,霍尔果斯呜哩网络科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910120856.shtml
97,移动端开发工程师ios/Android,企,10-16万,广州-越秀区,学历不限,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,广州市学高教育科技有限责任公司,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/1911230960.shtml
98,ios开发工程师,企,5-7万,沈阳-和平区,学历不限,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,沈阳小罗潮人网络科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911208054.shtml
99,移动端ios开发工程师,企,12-24万,深圳-宝安区,本科及以上,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,晓能互联科技(深圳)有限公司,IT服务/系统集成,1-49人,https://www.liepin.com/job/1911188921.shtml
100,移动开发经理 (Android & IOS),企,20-39万,深圳,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,深圳市前海亿车科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/199307364.shtml
101,iOS高级研发,企,36-60万,北京,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,用友网络科技股份有限公司,计算机软件,10000人以上,https://www.liepin.com/job/1911177884.shtml
102,iOS开发工程师（React-native方向),企,20-39万,北京,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,北京多禾聚元科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1911169733.shtml
103,IOS开发工程师,企,14-28万,深圳,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,乐刷,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/192933983.shtml
104,IOS开发工程师,企,13-18万,上海-徐汇区,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,宁波比孚信息科技有限公司,网络游戏,100-499人,https://www.liepin.com/job/1911068844.shtml
105,IOS Development,企,面议,北京,统招本科,2年工作经验,投递后：10个工作日内反馈,2017年12月20日,博彦科技,IT服务/系统集成,10000人以上,https://www.liepin.com/job/198609365.shtml
106,IOS高级开发工程师,企,24-30万,天津-河北区,本科及以上,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,长沙千根网络科技有限公司,互联网/移动互联网/电子商务,曙光生活广场3层,https://www.liepin.com/job/1911093446.shtml
107,高级ios工程师（主管，经理，总监）,企,24-36万,上海,大专及以上,4年工作经验,投递后：5个工作日内反馈,2017年12月20日,优兑网络,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/196049744.shtml
108,高级ios开发工程师,企,15-24万,苏州-高新区,统招本科,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,金诚集团,基金/证券/期货/投资,1000-2000人,https://www.liepin.com/job/1910977980.shtml
109,IOS运营主管/专员,企,7-22万,广东省,大专及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,深圳优依购互娱科技有限公司,网络游戏,50-99人,https://www.liepin.com/job/1910971106.shtml
110,iOS软件工程师,企,12-18万,南京-建邺区,本科及以上,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,江苏沃购网络技术有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910965444.shtml
111,市场经理-iOS方向,企,16-30万,北京,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,今日头条,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/199537988.shtml
112,高级iOS开发工程师-杭州研究院922,企,面议,杭州,学历不限,5年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910923053.shtml
113,资深/高级IOS开发工程师-人工智能事业部002,企,面议,杭州,学历不限,5年工作经验,未知,2017年12月20日,网易集团,互联网/移动互联网/电子商务,10000人以上,https://www.liepin.com/job/1910923022.shtml
114,iOS开发工程师（视频社交）,企,21-42万,深圳,统招本科,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,有信,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910902708.shtml
115,IOS开发工程师,企,10-14万,重庆,大专及以上,3年工作经验,投递后：2个工作日内反馈,2017年12月20日,重庆后汉科技有限公司,互联网/移动互联网/电子商务,50-99人,https://www.liepin.com/job/1910901786.shtml
116,高级IOS开发工程师,企,23-39万,北京-海淀区,本科及以上,4年工作经验,投递后：1个工作日内反馈,2017年12月20日,武汉六点整北斗科技有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910828566.shtml
117,iOS开发工程师,企,面议,杭州,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,浙江点我达,互联网/移动互联网/电子商务,500-999人,https://www.liepin.com/job/1910823551.shtml
118,IOS开发工程师,企,24-30万,上海-黄浦区,学历不限,5年工作经验,投递后：5个工作日内反馈,2017年12月20日,广群金融,基金/证券/期货/投资,50-99人,https://www.liepin.com/job/1910810093.shtml
119,共享出行—IOS开发工程师,企,面议,北京-丰台区,统招本科,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,哈弗汽车租赁有限公司,互联网/移动互联网/电子商务,1000-2000人,https://www.liepin.com/job/1910797108.shtml
120,ios开发工程师,企,5-10万,东莞-松山湖,大专及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,东莞市奥马实业投资有限公司,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910795259.shtml
121,iOS开发工程师,企,18-30万,广州,本科及以上,2年工作经验,投递后：5个工作日内反馈,2017年12月20日,亮风台(上海)信息科技有限公司,计算机软件,100-499人,https://www.liepin.com/job/1910776591.shtml
122,IOS工程师,企,面议,广州,统招本科,2年工作经验,投递后：2个工作日内反馈,2017年12月20日,中国联通广东省分公司,通信(设备/运营/增值),1000-2000人,https://www.liepin.com/job/197496306.shtml
123,iOS开发工程师,企,面议,广州,本科及以上,3年工作经验,投递后：1个工作日内反馈,2017年12月20日,华腾上海,计算机软件,2000-5000人,https://www.liepin.com/job/1910717673.shtml
124,iOS / Android 开发工程师,企,10-16万,上海,本科及以上,经验不限,投递后：5个工作日内反馈,2017年12月20日,牧野教育科技(上海)有限公司,教育/培训/学术/科研/院校,50-99人,https://www.liepin.com/job/1910717763.shtml
125,IOS开发工程师,企,14-24万,北京-朝阳区,统招本科,3年工作经验,投递后：10个工作日内反馈,2017年12月20日,北京酷感科技有限公司,互联网/移动互联网/电子商务,1-49人,https://www.liepin.com/job/1910652303.shtml
126,高级iOS开发工程师,企,12-18万,广州,学历不限,2年工作经验,投递后：1个工作日内反馈,2017年12月20日,辅阅通,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/197271749.shtml
127,高级ios开发（金融）,企,12-24万,杭州,本科及以上,1年工作经验,投递后：5个工作日内反馈,2017年12月20日,数游软件,互联网/移动互联网/电子商务,100-499人,https://www.liepin.com/job/1910605000.shtml
128,Mobile开发工程师（iOS、Android）,企,14-28万,西安-高新区,学历不限,3年工作经验,投递后：5个工作日内反馈,2017年12月20日,思特沃克软件技术有限公司,互联网/移动互联网/电子商务,2000-5000人,https://www.liepin.com/job/1910088149.shtml
